tahun,bulan,minggu,kategori,jumlah_order,kategori_encoded
2018,2,8,drinks,8,24
2018,2,8,electronics,85,26
2018,2,8,fashion_bags_accessories,34,28
2018,2,8,fashion_male_clothing,2,30
2018,2,8,fashion_shoes,5,31
2018,2,8,fashion_underwear_beach,2,33
2018,2,8,food,10,36
2018,2,8,food_drink,8,37
2018,2,8,furniture_bedroom,1,38
2018,2,8,furniture_decor,124,39
2018,2,8,furniture_living_room,6,40
2018,2,8,furniture_mattress_and_upholstery,3,41
2018,2,8,garden_tools,42,42
2018,2,8,health_beauty,166,43
2018,2,8,home_appliances,15,44
2018,2,8,home_appliances_2,4,45
2018,2,8,home_comfort_2,3,46
2018,2,8,home_confort,6,47
2018,2,8,home_construction,9,48
2018,2,8,housewares,117,49
2018,2,8,industry_commerce_and_business,12,50
2018,2,8,kitchen_dining_laundry_garden_furniture,6,51
2018,2,8,luggage_accessories,10,53
2018,2,8,market_place,6,54
2018,2,8,music,1,55
2018,2,8,musical_instruments,10,56
2018,2,8,office_furniture,15,57
2018,2,8,perfumery,48,59
2018,2,8,pet_shop,23,60
2018,2,8,signaling_and_security,4,62
2018,2,8,small_appliances,6,63
2018,2,8,small_appliances_home_oven_and_coffee,1,64
2018,2,8,sports_leisure,166,65
2018,2,8,stationery,39,66
2018,2,8,tablets_printing_image,3,67
2018,2,8,telephony,98,68
2018,2,8,toys,32,69
2018,2,8,watches_gifts,97,70
2018,2,9,agro_industry_and_commerce,7,0
2018,2,9,air_conditioning,2,1
2018,2,9,art,1,2
2018,2,9,audio,4,4
2018,2,9,auto,38,5
2018,2,9,baby,25,6
2018,2,9,bed_bath_table,67,7
2018,2,9,books_general_interest,3,8
2018,2,9,books_technical,6,10
2018,2,9,computers_accessories,162,15
2018,2,9,consoles_games,7,16
2018,2,9,construction_tools_construction,12,17
2018,2,9,construction_tools_lights,4,18
2018,2,9,construction_tools_safety,2,19
2018,2,9,cool_stuff,17,20
2018,2,9,costruction_tools_garden,1,21
2018,2,9,drinks,2,24
2018,2,9,electronics,36,26
2018,2,9,fashion_bags_accessories,12,28
2018,2,9,fashion_male_clothing,1,30
2018,2,9,fashion_shoes,1,31
2018,2,9,fashion_underwear_beach,1,33
2018,2,9,fixed_telephony,1,34
2018,2,9,food,10,36
2018,2,9,food_drink,4,37
2018,2,9,furniture_bedroom,4,38
2018,2,9,furniture_decor,64,39
2018,2,9,furniture_living_room,7,40
2018,2,9,garden_tools,44,42
2018,2,9,health_beauty,89,43
2018,2,9,home_appliances,10,44
2018,2,9,home_appliances_2,4,45
2018,2,9,home_confort,2,47
2018,2,9,home_construction,13,48
2018,2,9,housewares,57,49
2018,2,9,industry_commerce_and_business,2,50
2018,2,9,kitchen_dining_laundry_garden_furniture,3,51
2018,2,9,luggage_accessories,1,53
2018,2,9,musical_instruments,5,56
2018,2,9,office_furniture,31,57
2018,2,9,perfumery,28,59
2018,2,9,pet_shop,13,60
2018,2,9,signaling_and_security,2,62
2018,2,9,small_appliances,8,63
2018,2,9,small_appliances_home_oven_and_coffee,1,64
2018,2,9,sports_leisure,93,65
2018,2,9,stationery,26,66
2018,2,9,tablets_printing_image,1,67
2018,2,9,telephony,25,68
2018,2,9,toys,23,69
2018,2,9,watches_gifts,47,70
2018,3,9,agro_industry_and_commerce,2,0
2018,3,9,air_conditioning,2,1
2018,3,9,audio,3,4
2018,3,9,auto,37,5
2018,3,9,baby,25,6
2018,3,9,bed_bath_table,97,7
2018,3,9,books_general_interest,9,8
2018,3,9,books_technical,2,10
2018,3,9,christmas_supplies,5,12
2018,3,9,computers_accessories,122,15
2018,3,9,consoles_games,10,16
2018,3,9,construction_tools_construction,16,17
2018,3,9,construction_tools_lights,1,18
2018,3,9,construction_tools_safety,3,19
2018,3,9,cool_stuff,34,20
2018,3,9,costruction_tools_garden,3,21
2018,3,9,drinks,2,24
2018,3,9,electronics,31,26
2018,3,9,fashion_bags_accessories,25,28
2018,3,9,fashion_shoes,1,31
2018,3,9,fashion_underwear_beach,1,33
2018,3,9,food,2,36
2018,3,9,food_drink,7,37
2018,3,9,furniture_bedroom,1,38
2018,3,9,furniture_decor,85,39
2018,3,9,furniture_living_room,5,40
2018,3,9,furniture_mattress_and_upholstery,1,41
2018,3,9,garden_tools,30,42
2018,3,9,health_beauty,101,43
2018,3,9,home_appliances,4,44
2018,3,9,home_confort,2,47
2018,3,9,home_construction,6,48
2018,3,9,housewares,43,49
2018,3,9,industry_commerce_and_business,2,50
2018,3,9,kitchen_dining_laundry_garden_furniture,1,51
2018,3,9,luggage_accessories,5,53
2018,3,9,market_place,3,54
2018,3,9,musical_instruments,4,56
2018,3,9,office_furniture,32,57
2018,3,9,party_supplies,4,58
2018,3,9,perfumery,33,59
2018,3,9,pet_shop,21,60
2018,3,9,small_appliances,4,63
2018,3,9,small_appliances_home_oven_and_coffee,1,64
2018,3,9,sports_leisure,91,65
2018,3,9,stationery,24,66
2018,3,9,tablets_printing_image,1,67
2018,3,9,telephony,39,68
2018,3,9,toys,27,69
2018,3,9,watches_gifts,50,70
2018,3,10,agro_industry_and_commerce,5,0
2018,3,10,air_conditioning,2,1
2018,3,10,art,1,2
2018,3,10,audio,5,4
2018,3,10,auto,65,5
2018,3,10,baby,35,6
2018,3,10,bed_bath_table,155,7
2018,3,10,books_general_interest,3,8
2018,3,10,books_technical,5,10
2018,3,10,christmas_supplies,1,12
2018,3,10,computers_accessories,175,15
2018,3,10,consoles_games,16,16
2018,3,10,construction_tools_construction,7,17
2018,3,10,construction_tools_lights,3,18
2018,3,10,construction_tools_safety,3,19
2018,3,10,cool_stuff,59,20
2018,3,10,costruction_tools_garden,10,21
2018,3,10,drinks,6,24
2018,3,10,electronics,59,26
2018,3,10,fashion_bags_accessories,27,28
2018,3,10,fashion_childrens_clothes,1,29
2018,3,10,fashion_shoes,2,31
2018,3,10,fashion_underwear_beach,3,33
2018,3,10,fixed_telephony,2,34
2018,3,10,food,7,36
2018,3,10,food_drink,4,37
2018,3,10,furniture_bedroom,2,38
2018,3,10,furniture_decor,154,39
2018,3,10,furniture_living_room,3,40
2018,3,10,furniture_mattress_and_upholstery,1,41
2018,3,10,garden_tools,55,42
2018,3,10,health_beauty,170,43
2018,3,10,home_appliances,17,44
2018,3,10,home_appliances_2,1,45
2018,3,10,home_comfort_2,1,46
2018,3,10,home_confort,4,47
2018,3,10,home_construction,4,48
2018,3,10,housewares,96,49
2018,3,10,industry_commerce_and_business,6,50
2018,3,10,kitchen_dining_laundry_garden_furniture,1,51
2018,3,10,luggage_accessories,15,53
2018,3,10,market_place,4,54
2018,3,10,musical_instruments,11,56
2018,3,10,office_furniture,55,57
2018,3,10,party_supplies,1,58
2018,3,10,perfumery,49,59
2018,3,10,pet_shop,14,60
2018,3,10,signaling_and_security,4,62
2018,3,10,small_appliances,8,63
2018,3,10,small_appliances_home_oven_and_coffee,1,64
2018,3,10,sports_leisure,182,65
2018,3,10,stationery,39,66
2018,3,10,telephony,69,68
2018,3,10,toys,44,69
2018,3,10,watches_gifts,103,70
2018,3,11,agro_industry_and_commerce,6,0
2018,3,11,air_conditioning,7,1
2018,3,11,art,1,2
2018,3,11,audio,7,4
2018,3,11,auto,80,5
2018,3,11,baby,58,6
2018,3,11,bed_bath_table,172,7
2018,3,11,books_general_interest,15,8
2018,3,11,books_imported,2,9
2018,3,11,books_technical,2,10
2018,3,11,cine_photo,5,13
2018,3,11,computers_accessories,134,15
2018,3,11,consoles_games,12,16
2018,3,11,construction_tools_construction,11,17
2018,3,11,construction_tools_lights,3,18
2018,3,11,construction_tools_safety,2,19
2018,3,11,cool_stuff,46,20
2018,3,11,costruction_tools_garden,3,21
2018,3,11,costruction_tools_tools,1,22
2018,3,11,drinks,3,24
2018,3,11,dvds_blu_ray,1,25
2018,3,11,electronics,68,26
2018,3,11,fashion_bags_accessories,25,28
2018,3,11,fashion_shoes,3,31
2018,3,11,fashion_sport,1,32
2018,3,11,fixed_telephony,1,34
2018,3,11,flowers,1,35
2018,3,11,food,12,36
2018,3,11,food_drink,2,37
2018,3,11,furniture_bedroom,1,38
2018,3,11,furniture_decor,111,39
2018,3,11,furniture_living_room,6,40
2018,3,11,furniture_mattress_and_upholstery,1,41
2018,3,11,garden_tools,56,42
2018,3,11,health_beauty,137,43
2018,3,11,home_appliances,14,44
2018,3,11,home_appliances_2,4,45
2018,3,11,home_confort,7,47
2018,3,11,home_construction,5,48
2018,3,11,housewares,80,49
2018,3,11,industry_commerce_and_business,3,50
2018,3,11,kitchen_dining_laundry_garden_furniture,3,51
2018,3,11,luggage_accessories,12,53
2018,3,11,market_place,1,54
2018,3,11,musical_instruments,12,56
2018,3,11,office_furniture,41,57
2018,3,11,perfumery,48,59
2018,3,11,pet_shop,31,60
2018,3,11,signaling_and_security,3,62
2018,3,11,small_appliances,11,63
2018,3,11,small_appliances_home_oven_and_coffee,1,64
2018,3,11,sports_leisure,173,65
2018,3,11,stationery,28,66
2018,3,11,tablets_printing_image,2,67
2018,3,11,telephony,75,68
2018,3,11,toys,65,69
2018,3,11,watches_gifts,112,70
2018,3,12,agro_industry_and_commerce,8,0
2018,3,12,air_conditioning,9,1
2018,3,12,art,4,2
2018,3,12,audio,10,4
2018,3,12,auto,93,5
2018,3,12,baby,57,6
2018,3,12,bed_bath_table,210,7
2018,3,12,books_general_interest,5,8
2018,3,12,books_imported,1,9
2018,3,12,books_technical,7,10
2018,3,12,christmas_supplies,4,12
2018,3,12,cine_photo,1,13
2018,3,12,computers_accessories,181,15
2018,3,12,consoles_games,10,16
2018,3,12,construction_tools_construction,21,17
2018,3,12,construction_tools_lights,3,18
2018,3,12,construction_tools_safety,6,19
2018,3,12,cool_stuff,66,20
2018,3,12,costruction_tools_garden,4,21
2018,3,12,costruction_tools_tools,5,22
2018,3,12,drinks,4,24
2018,3,12,dvds_blu_ray,1,25
2018,3,12,electronics,56,26
2018,3,12,fashio_female_clothing,4,27
2018,3,12,fashion_bags_accessories,32,28
2018,3,12,fashion_childrens_clothes,1,29
2018,3,12,fashion_shoes,3,31
2018,3,12,fashion_underwear_beach,1,33
2018,3,12,fixed_telephony,7,34
2018,3,12,flowers,1,35
2018,3,12,food,10,36
2018,3,12,food_drink,3,37
2018,3,12,furniture_bedroom,2,38
2018,3,12,furniture_decor,129,39
2018,3,12,furniture_living_room,3,40
2018,3,12,furniture_mattress_and_upholstery,1,41
2018,3,12,garden_tools,60,42
2018,3,12,health_beauty,139,43
2018,3,12,home_appliances,23,44
2018,3,12,home_appliances_2,3,45
2018,3,12,home_confort,4,47
2018,3,12,home_construction,15,48
2018,3,12,housewares,111,49
2018,3,12,industry_commerce_and_business,8,50
2018,3,12,kitchen_dining_laundry_garden_furniture,3,51
2018,3,12,luggage_accessories,14,53
2018,3,12,market_place,5,54
2018,3,12,music,1,55
2018,3,12,musical_instruments,20,56
2018,3,12,office_furniture,30,57
2018,3,12,perfumery,47,59
2018,3,12,pet_shop,37,60
2018,3,12,signaling_and_security,1,62
2018,3,12,small_appliances,8,63
2018,3,12,small_appliances_home_oven_and_coffee,1,64
2018,3,12,sports_leisure,157,65
2018,3,12,stationery,42,66
2018,3,12,telephony,86,68
2018,3,12,toys,50,69
2018,3,12,watches_gifts,93,70
2018,3,13,agro_industry_and_commerce,5,0
2018,3,13,air_conditioning,4,1
2018,3,13,art,1,2
2018,3,13,audio,9,4
2018,3,13,auto,61,5
2018,3,13,baby,40,6
2018,3,13,bed_bath_table,143,7
2018,3,13,books_general_interest,6,8
2018,3,13,books_technical,1,10
2018,3,13,christmas_supplies,2,12
2018,3,13,cine_photo,1,13
2018,3,13,computers_accessories,138,15
2018,3,13,consoles_games,9,16
2018,3,13,construction_tools_construction,11,17
2018,3,13,construction_tools_lights,3,18
2018,3,13,construction_tools_safety,8,19
2018,3,13,cool_stuff,48,20
2018,3,13,costruction_tools_garden,2,21
2018,3,13,costruction_tools_tools,3,22
2018,3,13,diapers_and_hygiene,5,23
2018,3,13,drinks,6,24
2018,3,13,electronics,40,26
2018,3,13,fashion_bags_accessories,28,28
2018,3,13,fashion_shoes,2,31
2018,3,13,fixed_telephony,4,34
2018,3,13,flowers,1,35
2018,3,13,food,4,36
2018,3,13,food_drink,3,37
2018,3,13,furniture_decor,104,39
2018,3,13,furniture_living_room,2,40
2018,3,13,garden_tools,52,42
2018,3,13,health_beauty,109,43
2018,3,13,home_appliances,12,44
2018,3,13,home_appliances_2,4,45
2018,3,13,home_confort,4,47
2018,3,13,home_construction,13,48
2018,3,13,housewares,60,49
2018,3,13,industry_commerce_and_business,10,50
2018,3,13,kitchen_dining_laundry_garden_furniture,4,51
2018,3,13,la_cuisine,1,52
2018,3,13,luggage_accessories,10,53
2018,3,13,market_place,4,54
2018,3,13,music,1,55
2018,3,13,musical_instruments,6,56
2018,3,13,office_furniture,42,57
2018,3,13,party_supplies,1,58
2018,3,13,perfumery,21,59
2018,3,13,pet_shop,19,60
2018,3,13,signaling_and_security,1,62
2018,3,13,small_appliances,4,63
2018,3,13,small_appliances_home_oven_and_coffee,3,64
2018,3,13,sports_leisure,129,65
2018,3,13,stationery,30,66
2018,3,13,telephony,65,68
2018,3,13,toys,39,69
2018,3,13,watches_gifts,63,70
2018,4,13,audio,1,4
2018,4,13,auto,11,5
2018,4,13,baby,5,6
2018,4,13,bed_bath_table,19,7
2018,4,13,books_general_interest,1,8
2018,4,13,books_technical,1,10
2018,4,13,christmas_supplies,1,12
2018,4,13,computers_accessories,16,15
2018,4,13,consoles_games,1,16
2018,4,13,construction_tools_construction,3,17
2018,4,13,cool_stuff,1,20
2018,4,13,drinks,1,24
2018,4,13,dvds_blu_ray,1,25
2018,4,13,electronics,9,26
2018,4,13,fashion_bags_accessories,5,28
2018,4,13,fashion_shoes,1,31
2018,4,13,food,1,36
2018,4,13,furniture_decor,16,39
2018,4,13,furniture_living_room,1,40
2018,4,13,garden_tools,12,42
2018,4,13,health_beauty,22,43
2018,4,13,home_appliances,1,44
2018,4,13,home_appliances_2,1,45
2018,4,13,housewares,15,49
2018,4,13,luggage_accessories,1,53
2018,4,13,musical_instruments,2,56
2018,4,13,office_furniture,3,57
2018,4,13,perfumery,7,59
2018,4,13,pet_shop,7,60
2018,4,13,small_appliances,3,63
2018,4,13,sports_leisure,20,65
2018,4,13,stationery,4,66
2018,4,13,telephony,12,68
2018,4,13,toys,5,69
2018,4,13,watches_gifts,14,70
2018,4,14,agro_industry_and_commerce,3,0
2018,4,14,air_conditioning,7,1
2018,4,14,art,5,2
2018,4,14,audio,6,4
2018,4,14,auto,87,5
2018,4,14,baby,44,6
2018,4,14,bed_bath_table,170,7
2018,4,14,books_general_interest,8,8
2018,4,14,books_imported,2,9
2018,4,14,books_technical,4,10
2018,4,14,christmas_supplies,1,12
2018,4,14,cine_photo,1,13
2018,4,14,computers,3,14
2018,4,14,computers_accessories,152,15
2018,4,14,consoles_games,14,16
2018,4,14,construction_tools_construction,21,17
2018,4,14,construction_tools_lights,3,18
2018,4,14,construction_tools_safety,9,19
2018,4,14,cool_stuff,50,20
2018,4,14,costruction_tools_garden,3,21
2018,4,14,costruction_tools_tools,5,22
2018,4,14,diapers_and_hygiene,1,23
2018,4,14,drinks,4,24
2018,4,14,dvds_blu_ray,2,25
2018,4,14,electronics,48,26
2018,4,14,fashion_bags_accessories,29,28
2018,4,14,fashion_shoes,3,31
2018,4,14,fashion_sport,1,32
2018,4,14,fashion_underwear_beach,1,33
2018,4,14,fixed_telephony,7,34
2018,4,14,food,6,36
2018,4,14,food_drink,4,37
2018,4,14,furniture_bedroom,2,38
2018,4,14,furniture_decor,138,39
2018,4,14,furniture_living_room,9,40
2018,4,14,garden_tools,41,42
2018,4,14,health_beauty,144,43
2018,4,14,home_appliances,23,44
2018,4,14,home_appliances_2,3,45
2018,4,14,home_comfort_2,1,46
2018,4,14,home_confort,5,47
2018,4,14,home_construction,17,48
2018,4,14,housewares,79,49
2018,4,14,industry_commerce_and_business,17,50
2018,4,14,kitchen_dining_laundry_garden_furniture,1,51
2018,4,14,luggage_accessories,9,53
2018,4,14,market_place,2,54
2018,4,14,music,1,55
2018,4,14,musical_instruments,15,56
2018,4,14,office_furniture,31,57
2018,4,14,perfumery,46,59
2018,4,14,pet_shop,40,60
2018,4,14,signaling_and_security,3,62
2018,4,14,small_appliances,21,63
2018,4,14,small_appliances_home_oven_and_coffee,3,64
2018,4,14,sports_leisure,158,65
2018,4,14,stationery,33,66
2018,4,14,telephony,50,68
2018,4,14,toys,49,69
2018,4,14,watches_gifts,91,70
2018,4,15,agro_industry_and_commerce,2,0
2018,4,15,air_conditioning,4,1
2018,4,15,art,4,2
2018,4,15,audio,10,4
2018,4,15,auto,87,5
2018,4,15,baby,65,6
2018,4,15,bed_bath_table,179,7
2018,4,15,books_general_interest,6,8
2018,4,15,books_imported,1,9
2018,4,15,books_technical,3,10
2018,4,15,christmas_supplies,1,12
2018,4,15,cine_photo,1,13
2018,4,15,computers,5,14
2018,4,15,computers_accessories,104,15
2018,4,15,consoles_games,11,16
2018,4,15,construction_tools_construction,20,17
2018,4,15,construction_tools_lights,17,18
2018,4,15,construction_tools_safety,1,19
2018,4,15,cool_stuff,54,20
2018,4,15,costruction_tools_garden,3,21
2018,4,15,costruction_tools_tools,6,22
2018,4,15,diapers_and_hygiene,1,23
2018,4,15,drinks,25,24
2018,4,15,electronics,45,26
2018,4,15,fashion_bags_accessories,17,28
2018,4,15,fashion_shoes,2,31
2018,4,15,fashion_underwear_beach,2,33
2018,4,15,fixed_telephony,2,34
2018,4,15,flowers,1,35
2018,4,15,food,7,36
2018,4,15,food_drink,3,37
2018,4,15,furniture_bedroom,3,38
2018,4,15,furniture_decor,118,39
2018,4,15,furniture_living_room,2,40
2018,4,15,garden_tools,50,42
2018,4,15,health_beauty,162,43
2018,4,15,home_appliances,37,44
2018,4,15,home_appliances_2,6,45
2018,4,15,home_confort,5,47
2018,4,15,home_construction,16,48
2018,4,15,housewares,110,49
2018,4,15,industry_commerce_and_business,9,50
2018,4,15,kitchen_dining_laundry_garden_furniture,5,51
2018,4,15,luggage_accessories,14,53
2018,4,15,market_place,3,54
2018,4,15,music,1,55
2018,4,15,musical_instruments,15,56
2018,4,15,office_furniture,26,57
2018,4,15,party_supplies,2,58
2018,4,15,perfumery,43,59
2018,4,15,pet_shop,39,60
2018,4,15,signaling_and_security,13,62
2018,4,15,small_appliances,20,63
2018,4,15,small_appliances_home_oven_and_coffee,3,64
2018,4,15,sports_leisure,143,65
2018,4,15,stationery,38,66
2018,4,15,telephony,71,68
2018,4,15,toys,27,69
2018,4,15,watches_gifts,74,70
2018,4,16,agro_industry_and_commerce,3,0
2018,4,16,air_conditioning,3,1
2018,4,16,art,6,2
2018,4,16,arts_and_craftmanship,1,3
2018,4,16,audio,7,4
2018,4,16,auto,80,5
2018,4,16,baby,68,6
2018,4,16,bed_bath_table,180,7
2018,4,16,books_general_interest,20,8
2018,4,16,books_technical,3,10
2018,4,16,cds_dvds_musicals,1,11
2018,4,16,christmas_supplies,2,12
2018,4,16,cine_photo,2,13
2018,4,16,computers,7,14
2018,4,16,computers_accessories,141,15
2018,4,16,consoles_games,7,16
2018,4,16,construction_tools_construction,24,17
2018,4,16,construction_tools_lights,13,18
2018,4,16,construction_tools_safety,6,19
2018,4,16,cool_stuff,44,20
2018,4,16,costruction_tools_garden,6,21
2018,4,16,costruction_tools_tools,2,22
2018,4,16,diapers_and_hygiene,1,23
2018,4,16,drinks,16,24
2018,4,16,electronics,41,26
2018,4,16,fashion_bags_accessories,16,28
2018,4,16,fashion_shoes,2,31
2018,4,16,fixed_telephony,1,34
2018,4,16,flowers,1,35
2018,4,16,food,10,36
2018,4,16,food_drink,2,37
2018,4,16,furniture_bedroom,1,38
2018,4,16,furniture_decor,168,39
2018,4,16,furniture_living_room,11,40
2018,4,16,garden_tools,86,42
2018,4,16,health_beauty,151,43
2018,4,16,home_appliances,24,44
2018,4,16,home_appliances_2,6,45
2018,4,16,home_confort,4,47
2018,4,16,home_construction,21,48
2018,4,16,housewares,118,49
2018,4,16,industry_commerce_and_business,7,50
2018,4,16,kitchen_dining_laundry_garden_furniture,7,51
2018,4,16,la_cuisine,2,52
2018,4,16,luggage_accessories,15,53
2018,4,16,market_place,5,54
2018,4,16,musical_instruments,14,56
2018,4,16,office_furniture,39,57
2018,4,16,perfumery,33,59
2018,4,16,pet_shop,37,60
2018,4,16,signaling_and_security,7,62
2018,4,16,small_appliances,12,63
2018,4,16,small_appliances_home_oven_and_coffee,4,64
2018,4,16,sports_leisure,114,65
2018,4,16,stationery,48,66
2018,4,16,telephony,78,68
2018,4,16,toys,55,69
2018,4,16,watches_gifts,110,70
2018,4,17,agro_industry_and_commerce,4,0
2018,4,17,air_conditioning,8,1
2018,4,17,art,9,2
2018,4,17,audio,7,4
2018,4,17,auto,73,5
2018,4,17,baby,46,6
2018,4,17,bed_bath_table,161,7
2018,4,17,books_general_interest,13,8
2018,4,17,books_imported,1,9
2018,4,17,books_technical,10,10
2018,4,17,christmas_supplies,6,12
2018,4,17,cine_photo,1,13
2018,4,17,computers_accessories,99,15
2018,4,17,consoles_games,6,16
2018,4,17,construction_tools_construction,19,17
2018,4,17,construction_tools_lights,11,18
2018,4,17,construction_tools_safety,7,19
2018,4,17,cool_stuff,48,20
2018,4,17,costruction_tools_garden,5,21
2018,4,17,costruction_tools_tools,4,22
2018,4,17,diapers_and_hygiene,1,23
2018,4,17,drinks,8,24
2018,4,17,dvds_blu_ray,2,25
2018,4,17,electronics,61,26
2018,4,17,fashio_female_clothing,5,27
2018,4,17,fashion_bags_accessories,32,28
2018,4,17,fashion_male_clothing,1,30
2018,4,17,fashion_shoes,3,31
2018,4,17,fashion_underwear_beach,3,33
2018,4,17,fixed_telephony,1,34
2018,4,17,food,11,36
2018,4,17,food_drink,7,37
2018,4,17,furniture_decor,129,39
2018,4,17,furniture_living_room,8,40
2018,4,17,garden_tools,73,42
2018,4,17,health_beauty,177,43
2018,4,17,home_appliances,19,44
2018,4,17,home_appliances_2,6,45
2018,4,17,home_confort,4,47
2018,4,17,home_construction,20,48
2018,4,17,housewares,126,49
2018,4,17,industry_commerce_and_business,16,50
2018,4,17,kitchen_dining_laundry_garden_furniture,6,51
2018,4,17,luggage_accessories,16,53
2018,4,17,market_place,4,54
2018,4,17,music,2,55
2018,4,17,musical_instruments,13,56
2018,4,17,office_furniture,32,57
2018,4,17,perfumery,38,59
2018,4,17,pet_shop,39,60
2018,4,17,signaling_and_security,12,62
2018,4,17,small_appliances,10,63
2018,4,17,small_appliances_home_oven_and_coffee,1,64
2018,4,17,sports_leisure,129,65
2018,4,17,stationery,28,66
2018,4,17,tablets_printing_image,1,67
2018,4,17,telephony,60,68
2018,4,17,toys,53,69
2018,4,17,watches_gifts,182,70
2018,4,18,air_conditioning,1,1
2018,4,18,art,2,2
2018,4,18,auto,10,5
2018,4,18,baby,9,6
2018,4,18,bed_bath_table,27,7
2018,4,18,books_general_interest,1,8
2018,4,18,books_technical,2,10
2018,4,18,christmas_supplies,1,12
2018,4,18,computers_accessories,14,15
2018,4,18,consoles_games,1,16
2018,4,18,construction_tools_construction,3,17
2018,4,18,construction_tools_lights,3,18
2018,4,18,construction_tools_safety,1,19
2018,4,18,cool_stuff,9,20
2018,4,18,costruction_tools_garden,1,21
2018,4,18,electronics,8,26
2018,4,18,fashion_bags_accessories,3,28
2018,4,18,flowers,1,35
2018,4,18,food,5,36
2018,4,18,food_drink,2,37
2018,4,18,furniture_bedroom,1,38
2018,4,18,furniture_decor,17,39
2018,4,18,furniture_living_room,2,40
2018,4,18,garden_tools,20,42
2018,4,18,health_beauty,29,43
2018,4,18,home_appliances_2,1,45
2018,4,18,home_construction,1,48
2018,4,18,housewares,14,49
2018,4,18,industry_commerce_and_business,4,50
2018,4,18,luggage_accessories,2,53
2018,4,18,market_place,1,54
2018,4,18,music,1,55
2018,4,18,musical_instruments,1,56
2018,4,18,perfumery,7,59
2018,4,18,pet_shop,4,60
2018,4,18,signaling_and_security,1,62
2018,4,18,small_appliances_home_oven_and_coffee,2,64
2018,4,18,sports_leisure,22,65
2018,4,18,stationery,1,66
2018,4,18,telephony,8,68
2018,4,18,toys,13,69
2018,4,18,watches_gifts,23,70
2018,5,18,agro_industry_and_commerce,1,0
2018,5,18,air_conditioning,1,1
2018,5,18,art,7,2
2018,5,18,arts_and_craftmanship,1,3
2018,5,18,audio,3,4
2018,5,18,auto,68,5
2018,5,18,baby,55,6
2018,5,18,bed_bath_table,157,7
2018,5,18,books_general_interest,17,8
2018,5,18,books_technical,14,10
2018,5,18,christmas_supplies,2,12
2018,5,18,cine_photo,1,13
2018,5,18,computers,1,14
2018,5,18,computers_accessories,91,15
2018,5,18,consoles_games,14,16
2018,5,18,construction_tools_construction,13,17
2018,5,18,construction_tools_lights,4,18
2018,5,18,construction_tools_safety,4,19
2018,5,18,cool_stuff,53,20
2018,5,18,costruction_tools_garden,4,21
2018,5,18,costruction_tools_tools,2,22
2018,5,18,drinks,14,24
2018,5,18,dvds_blu_ray,1,25
2018,5,18,electronics,40,26
2018,5,18,fashion_bags_accessories,29,28
2018,5,18,fashion_shoes,3,31
2018,5,18,fashion_underwear_beach,2,33
2018,5,18,fixed_telephony,1,34
2018,5,18,flowers,1,35
2018,5,18,food,7,36
2018,5,18,food_drink,4,37
2018,5,18,furniture_decor,122,39
2018,5,18,furniture_living_room,3,40
2018,5,18,garden_tools,76,42
2018,5,18,health_beauty,197,43
2018,5,18,home_appliances,10,44
2018,5,18,home_appliances_2,6,45
2018,5,18,home_confort,1,47
2018,5,18,home_construction,14,48
2018,5,18,housewares,123,49
2018,5,18,industry_commerce_and_business,2,50
2018,5,18,kitchen_dining_laundry_garden_furniture,4,51
2018,5,18,luggage_accessories,11,53
2018,5,18,market_place,2,54
2018,5,18,music,2,55
2018,5,18,musical_instruments,10,56
2018,5,18,office_furniture,15,57
2018,5,18,perfumery,46,59
2018,5,18,pet_shop,26,60
2018,5,18,signaling_and_security,5,62
2018,5,18,small_appliances,9,63
2018,5,18,sports_leisure,108,65
2018,5,18,stationery,28,66
2018,5,18,telephony,46,68
2018,5,18,toys,42,69
2018,5,18,watches_gifts,183,70
2018,5,19,agro_industry_and_commerce,5,0
2018,5,19,air_conditioning,5,1
2018,5,19,art,11,2
2018,5,19,audio,5,4
2018,5,19,auto,90,5
2018,5,19,baby,60,6
2018,5,19,bed_bath_table,163,7
2018,5,19,books_general_interest,13,8
2018,5,19,books_imported,3,9
2018,5,19,books_technical,15,10
2018,5,19,christmas_supplies,2,12
2018,5,19,cine_photo,4,13
2018,5,19,computers,8,14
2018,5,19,computers_accessories,132,15
2018,5,19,consoles_games,12,16
2018,5,19,construction_tools_construction,53,17
2018,5,19,construction_tools_lights,12,18
2018,5,19,construction_tools_safety,5,19
2018,5,19,cool_stuff,48,20
2018,5,19,costruction_tools_garden,7,21
2018,5,19,costruction_tools_tools,1,22
2018,5,19,diapers_and_hygiene,1,23
2018,5,19,drinks,18,24
2018,5,19,dvds_blu_ray,3,25
2018,5,19,electronics,72,26
2018,5,19,fashion_bags_accessories,34,28
2018,5,19,fashion_male_clothing,1,30
2018,5,19,fashion_shoes,2,31
2018,5,19,fashion_underwear_beach,2,33
2018,5,19,fixed_telephony,2,34
2018,5,19,food,12,36
2018,5,19,food_drink,1,37
2018,5,19,furniture_bedroom,1,38
2018,5,19,furniture_decor,173,39
2018,5,19,furniture_living_room,2,40
2018,5,19,garden_tools,61,42
2018,5,19,health_beauty,240,43
2018,5,19,home_appliances,12,44
2018,5,19,home_appliances_2,8,45
2018,5,19,home_confort,9,47
2018,5,19,home_construction,17,48
2018,5,19,housewares,172,49
2018,5,19,industry_commerce_and_business,16,50
